image_url,title,book_id,authors,original_publication_year,language_code
https://images.gr-assets.com/books/1327957610m/107301.jpg,A Town Like Alice,2854,Nevil Shute,1950.0,eng
https://images.gr-assets.com/books/1390931472m/18667945.jpg,#GIRLBOSS,2855,Sophia Amoruso,2014.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Secret Life of CeeCee Wilkes,2856,Diane Chamberlain,2006.0,eng
https://images.gr-assets.com/books/1306096774m/188230.jpg,Crocodile on the Sandbank (Amelia Peabody #1),2857,Elizabeth Peters,1975.0,en-US
https://images.gr-assets.com/books/1316972420m/6070950.jpg,"Bed of Roses (Bride Quartet, #2)",2858,Nora Roberts,2009.0,eng
https://images.gr-assets.com/books/1310086695m/19670.jpg,"Debt of Honor (Jack Ryan Universe, #8)",2859,Tom Clancy,1994.0,en-US
https://images.gr-assets.com/books/1381692105m/17343.jpg,Till We Have Faces,2860,C.S. Lewis,1956.0,en-US
https://images.gr-assets.com/books/1375494413m/224500.jpg,"Point Blank (Alex Rider, #2)",2861,Anthony Horowitz,2001.0,en-US
https://images.gr-assets.com/books/1308458895m/15676.jpg,Strangers,2862,Dean Koontz,1986.0,
https://images.gr-assets.com/books/1391616227m/93794.jpg,"The Kill Artist (Gabriel Allon, #1)",2863,Daniel Silva,2000.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",2864,Mo Willems,2004.0,eng
https://images.gr-assets.com/books/1327933644m/47558.jpg,"The Gashlycrumb Tinies (The Vinegar Works, #1)",2865,Edward Gorey,1963.0,eng
https://images.gr-assets.com/books/1335532694m/13147230.jpg,"The Long Earth (The Long Earth, #1)",2866,"Terry Pratchett, Stephen Baxter",2012.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,2867,"Steven Pressfield, Robert McKee",2002.0,en-US
https://images.gr-assets.com/books/1327184429m/13223520.jpg,"Existence (Existence Trilogy, #1)",2868,Abbi Glines,2004.0,eng
https://images.gr-assets.com/books/1475474209m/11438.jpg,What We Talk About When We Talk About Love,2869,Raymond Carver,1981.0,eng
https://images.gr-assets.com/books/1309197116m/104379.jpg,That Summer,2870,Sarah Dessen,1996.0,eng
https://images.gr-assets.com/books/1307959785m/10790290.jpg,"Theft of Swords (The Riyria Revelations, #1-2)",2871,Michael J. Sullivan,2011.0,eng
https://images.gr-assets.com/books/1362226103m/17286747.jpg,"Necessary Lies (Necessary Lies, #1)",2872,Diane Chamberlain,2013.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Lucifer's Hammer,2873,"Larry Niven, Jerry Pournelle",1977.0,en-US
https://images.gr-assets.com/books/1309197209m/114144.jpg,Montana Sky,2874,Nora Roberts,1996.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Of Human Bondage,2875,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",1915.0,eng
https://images.gr-assets.com/books/1405960366m/18879761.jpg,I Was Here,2876,Gayle Forman,2015.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh, #1-4)",2877,"A.A. Milne, Ernest H. Shepard",1961.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Alone (Detective D.D. Warren, #1)",2878,Lisa Gardner,2004.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mike Mulligan and His Steam Shovel,2879,Virginia Lee Burton,1938.0,
https://images.gr-assets.com/books/1372682053m/17383994.jpg,"Divergent Series Complete Box Set (Divergent, #1-3)",2880,Veronica Roth,2013.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",2881,Terry Pratchett,2007.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Happy Ever After (Bride Quartet, #4)",2882,Nora Roberts,2010.0,eng
https://images.gr-assets.com/books/1309198959m/10908.jpg,Harvesting the Heart,2883,Jodi Picoult,1993.0,eng
https://images.gr-assets.com/books/1368460550m/16150830.jpg,"Never Fade (The Darkest Minds, #2)",2884,Alexandra Bracken,2013.0,eng
https://images.gr-assets.com/books/1398144610m/3257136.jpg,Dewey: The Small-Town Library Cat Who Touched the World,2885,"Vicki Myron, Bret Witter",2008.0,eng
https://images.gr-assets.com/books/1490529205m/16248113.jpg,"The School for Good and Evil (The School for Good and Evil, #1)",2886,Soman Chainani,2013.0,eng
https://images.gr-assets.com/books/1319592584m/30259.jpg,"For a Few Demons More (The Hollows, #5)",2887,Kim Harrison,2007.0,en-US
https://images.gr-assets.com/books/1396671263m/20821043.jpg,"The Secret Place (Dublin Murder Squad, #5)",2888,Tana French,2014.0,eng
https://images.gr-assets.com/books/1257442247m/6604209.jpg,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",2889,Brandon Sanderson,2009.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Coffin Dancer (Lincoln Rhyme, #2)",2890,Jeffery Deaver,1998.0,en-US
https://images.gr-assets.com/books/1357211054m/6545536.jpg,"The Emperor's Code (The 39 Clues, #8)",2891,Gordon Korman,2010.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Complete Adventures of Curious George,2892,"Margret Rey, H.A. Rey",1969.0,
https://images.gr-assets.com/books/1327935031m/11082037.jpg,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)",2893,Michael Connelly,2011.0,eng
https://images.gr-assets.com/books/1327981776m/500503.jpg,"Sailor Moon, #1 (Sailor Moon, #1)",2894,Naoko Takeuchi,1992.0,eng
https://images.gr-assets.com/books/1395610974m/17331349.jpg,Think Like a Freak,2895,"Steven D. Levitt, Stephen J. Dubner",2014.0,eng
https://images.gr-assets.com/books/1330157763m/13436373.jpg,Drama,2896,"Raina Telgemeier, Gurihiru",2012.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Assassination Vacation,2897,Sarah Vowell,2005.0,en-US
https://images.gr-assets.com/books/1416090973m/92121.jpg,Nine Princes in Amber (The Chronicles of Amber #1),2898,Roger Zelazny,1970.0,en-US
https://images.gr-assets.com/books/1392575125m/18144053.jpg,The Museum of Extraordinary Things,2899,Alice Hoffman,2014.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Ender in Exile (Ender's Saga, #1.2)",2900,Orson Scott Card,2008.0,en-US
https://images.gr-assets.com/books/1298768655m/421129.jpg,"Undead and Unwed (Undead, #1)",2901,MaryJanice Davidson,2004.0,en-US
https://images.gr-assets.com/books/1358268472m/4005.jpg,The Fifth Mountain,2902,Paulo Coelho,1996.0,eng
https://images.gr-assets.com/books/1327878742m/35519.jpg,The Power of Myth,2903,"Joseph Campbell, Bill Moyers",1988.0,en-GB
https://images.gr-assets.com/books/1438701397m/21418013.jpg,"Lock In (Lock In, #1)",2904,John Scalzi,2014.0,eng
https://images.gr-assets.com/books/1452268403m/17380041.jpg,Longbourn,2905,Jo Baker,2013.0,eng
https://images.gr-assets.com/books/1418103917m/21412202.jpg,As You Wish: Inconceivable Tales from the Making of The Princess Bride,2906,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Good Night, Gorilla",2907,Peggy Rathmann,1994.0,
https://images.gr-assets.com/books/1366395005m/13522285.jpg,The Beginning of Everything,2908,Robyn Schneider,2013.0,eng
https://images.gr-assets.com/books/1357211047m/6389704.jpg,"In Too Deep (The 39 Clues, #6)",2909,Jude Watson,2009.0,eng
https://images.gr-assets.com/books/1358730242m/138269.jpg,Catch Me If You Can: The True Story of a Real Fake,2910,"Frank W. Abagnale, Stan Redding",1980.0,eng
https://images.gr-assets.com/books/1386179578m/30248.jpg,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",2911,Laurell K. Hamilton,2001.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Seat of the Soul,2912,Gary Zukav,1989.0,en-US
https://images.gr-assets.com/books/1358614559m/16099159.jpg,"Claim Me (Stark Trilogy, #2)",2913,J. Kenner,2013.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Special Topics in Calamity Physics,2914,Marisha Pessl,2006.0,eng
https://images.gr-assets.com/books/1383949470m/18498558.jpg,Bird Box,2915,Josh Malerman,2014.0,eng
https://images.gr-assets.com/books/1337468746m/12476820.jpg,"Partials (Partials Sequence, #1)",2916,Dan Wells,2012.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,2917,Timothy Egan,2006.0,en-US
https://images.gr-assets.com/books/1373226871m/17802747.jpg,What She Left Behind,2918,Ellen Marie Wiseman,2013.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Wicked (Pretty Little Liars, #5)",2919,Sara Shepard,2008.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Transfer of Power (Mitch Rapp, #3)",2920,Vince Flynn,1999.0,eng
https://images.gr-assets.com/books/1442258738m/395090.jpg,Ariel,2921,Sylvia Plath,1965.0,eng
https://images.gr-assets.com/books/1342307351m/13223349.jpg,"Batman, Volume 1: The Court of Owls",2922,"Scott Snyder, Greg Capullo, Jonathan Glapion",2012.0,eng
https://images.gr-assets.com/books/1429229158m/33457.jpg,"Practical Demonkeeping (Pine Cove, #1)",2923,Christopher Moore,1992.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Last Templar (Templar, #1)",2924,Raymond Khoury,2006.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Official Book Club Selection: A Memoir According to Kathy Griffin,2925,Kathy Griffin,2009.0,en-US
https://images.gr-assets.com/books/1446568718m/240976.jpg,The Book of Laughter and Forgetting,2926,"Milan Kundera, Aaron Asher",1979.0,eng
https://images.gr-assets.com/books/1320410310m/479415.jpg,The Horse Whisperer,2927,Nicholas Evans,1995.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship,2928,Sherry Argov,2009.0,
https://images.gr-assets.com/books/1325823986m/3047851.jpg,"Wanted (Pretty Little Liars, #8)",2929,Sara Shepard,2010.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Outlaw Demon Wails (The Hollows, #6)",2930,Kim Harrison,2008.0,en-US
https://images.gr-assets.com/books/1435435775m/433567.jpg,Flatland: A Romance of Many Dimensions,2931,"Edwin A. Abbott, Banesh Hoffmann",1884.0,en-US
https://images.gr-assets.com/books/1336424966m/7728889.jpg,"The Diviners (The Diviners, #1)",2932,Libba Bray,2012.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Spectacular Now,2933,Tim Tharp,2008.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Art of Loving,2934,"Erich Fromm, Peter D. Kramer, Rainer Funk",1956.0,eng
https://images.gr-assets.com/books/1365854331m/537070.jpg,"Gregor and the Code of Claw (Underland Chronicles, #5)",2935,Suzanne Collins,2007.0,
https://images.gr-assets.com/books/1377865202m/64218.jpg,"Eric (Discworld, #9; Rincewind #4)",2936,Terry Pratchett,1990.0,en-US
https://images.gr-assets.com/books/1312279891m/25102.jpg,A Game of You (The Sandman #5),2937,"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",1993.0,eng
https://images.gr-assets.com/books/1407107814m/9302.jpg,The Other Side of the Story,2938,Marian Keyes,2004.0,
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Beach Music,2939,Pat Conroy,1975.0,eng
https://images.gr-assets.com/books/1481920193m/46601.jpg,"An Echo in the Darkness (Mark of the Lion, #2)",2940,Francine Rivers,1994.0,en-US
https://images.gr-assets.com/books/1389804901m/16429619.jpg,"The Kiss of Deception (The Remnant Chronicles, #1)",2941,Mary E. Pearson,2014.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Tai-Pan (Asian Saga, #2)",2942,James Clavell,1966.0,eng
https://images.gr-assets.com/books/1280449598m/8573020.jpg,The Weird Sisters,2943,Eleanor Brown,2011.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Truth (Discworld, #25; Industrial Revolution, #2)",2944,Terry Pratchett,2000.0,eng
https://images.gr-assets.com/books/1404872433m/10762469.jpg,The Leftovers,2945,Tom Perrotta,2011.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Flow: The Psychology of Optimal Experience,2946,Mihaly Csikszentmihalyi,1990.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Dragons of Winter Night (Dragonlance: Chronicles, #2)",2947,"Margaret Weis, Tracy Hickman",1985.0,eng
https://images.gr-assets.com/books/1292739170m/9219901.jpg,Unbearable Lightness: A Story of Loss and Gain,2948,Portia de Rossi,2010.0,
https://images.gr-assets.com/books/1380326170m/693016.jpg,"Mine Till Midnight (The Hathaways, #1)",2949,Lisa Kleypas,2007.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,All the President's Men,2950,"Carl Bernstein, Bob Woodward",1974.0,eng
https://images.gr-assets.com/books/1323140262m/7263429.jpg,Wolfsbane (Nightshade #2; Nightshade World #5),2951,Andrea Cremer,2011.0,eng
https://images.gr-assets.com/books/1394285531m/20564.jpg,The Mill on the Floss,2952,"George Eliot, A.S. Byatt",1860.0,eng
https://images.gr-assets.com/books/1320540909m/7334201.jpg,Super Sad True Love Story,2953,Gary Shteyngart,2010.0,eng
https://images.gr-assets.com/books/1286927812m/407813.jpg,"The Blue Sword (Damar, #1)",2954,Robin McKinley,1982.0,
https://images.gr-assets.com/books/1339084717m/13570854.jpg,"Lover at Last (Black Dagger Brotherhood, #11)",2955,J.R. Ward,2013.0,eng
https://images.gr-assets.com/books/1327901152m/10661081.jpg,Vampire Academy: The Ultimate Guide (Vampire Academy),2956,"Michelle Rowen, Richelle Mead",2011.0,eng
https://images.gr-assets.com/books/1381407473m/121732.jpg,Surprised by Joy: The Shape of My Early Life,2957,C.S. Lewis,1955.0,eng
https://images.gr-assets.com/books/1428732588m/24113.jpg,"Gödel, Escher, Bach: An Eternal Golden Braid",2958,Douglas R. Hofstadter,1979.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Trickster's Queen (Daughter of the Lioness, #2)",2959,Tamora Pierce,2004.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Poetry of Robert Frost (Collected Poems, Complete & Unabridged)",2960,"Robert Frost, Edward Connery Lathem",1969.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Freak the Mighty (Freak The Mighty, #1)",2961,Rodman Philbrick,1993.0,eng
https://images.gr-assets.com/books/1344444283m/15790873.jpg,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)",2962,Jennifer E. Smith,2013.0,eng
https://images.gr-assets.com/books/1328050483m/53817.jpg,What's So Amazing About Grace?,2963,Philip Yancey,1997.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Kill Shot (Mitch Rapp, #2)",2964,Vince Flynn,2012.0,eng
https://images.gr-assets.com/books/1324059606m/74389.jpg,"The Plains of Passage (Earth's Children, #4)",2965,Jean M. Auel,1990.0,en-US
https://images.gr-assets.com/books/1376473492m/17733898.jpg,"Hard Luck (Diary of a Wimpy Kid, #8)",2966,Jeff Kinney,2013.0,eng
https://images.gr-assets.com/books/1388611939m/9838.jpg,The Bookseller of Kabul,2967,"Åsne Seierstad, Ingrid Christopherson",2002.0,en-US
https://images.gr-assets.com/books/1351196725m/833710.jpg,"The Merchant of Death (Pendragon, #1)",2968,D.J. MacHale,2002.0,eng
https://images.gr-assets.com/books/1320475957m/4703581.jpg,The City & the City,2969,China Miéville,2009.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Fatal Voyage (Temperance Brennan, #4)",2970,Kathy Reichs,2001.0,
https://images.gr-assets.com/books/1221738233m/4345498.jpg,"Magic Strikes (Kate Daniels, #3)",2971,Ilona Andrews,2009.0,eng
https://images.gr-assets.com/books/1361713404m/15748898.jpg,"My Favorite Mistake (My Favorite Mistake, #1)",2972,Chelsea M. Cameron,2012.0,en-US
https://images.gr-assets.com/books/1309288724m/124918.jpg,Airport,2973,Arthur Hailey,1968.0,eng
https://images.gr-assets.com/books/1272836170m/7201913.jpg,"Angel (Maximum Ride, #7)",2974,James Patterson,2011.0,en-US
https://images.gr-assets.com/books/1297118346m/4983.jpg,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),2975,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002.0,eng
https://images.gr-assets.com/books/1408925322m/91248.jpg,"Ramona the Brave (Ramona, #3)",2976,"Beverly Cleary, Alan Tiegreen",1975.0,eng
https://images.gr-assets.com/books/1451092026m/216422.jpg,The Last Command,2977,Timothy Zahn,1993.0,eng
https://images.gr-assets.com/books/1343059311m/13578175.jpg,The Emperor's Soul,2978,Brandon Sanderson,2012.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Just After Sunset,2979,Stephen King,2008.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sold,2980,Patricia McCormick,2006.0,eng
https://images.gr-assets.com/books/1256839349m/552887.jpg,"Double Cross (Alex Cross, #13)",2981,James Patterson,2007.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Eugene Onegin,2982,"Alexander Pushkin, James E. Falen",1833.0,eng
https://images.gr-assets.com/books/1383578978m/13138635.jpg,"These Broken Stars (Starbound, #1)",2983,"Amie Kaufman, Meagan Spooner",2013.0,eng
https://images.gr-assets.com/books/1299076175m/2986865.jpg,"Eon: Dragoneye Reborn (Eon, #1)",2984,Alison Goodman,2008.0,en-US
https://images.gr-assets.com/books/1476944774m/4538.jpg,The View from Saturday,2985,E.L. Konigsburg,1996.0,
https://images.gr-assets.com/books/1340127630m/7933615.jpg,"Hidden (House of Night, #10)",2986,"P.C. Cast, Kristin Cast",2012.0,en-US
https://images.gr-assets.com/books/1313010167m/11454587.jpg,"Spell Bound (Hex Hall, #3)",2987,Rachel Hawkins,2012.0,eng
https://images.gr-assets.com/books/1351534678m/32979.jpg,"The Secret of the Old Clock (Nancy Drew, #1)",2988,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Plum Island (John Corey, #1)",2989,Nelson DeMille,1997.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Story of Doctor Dolittle (Doctor Dolittle, #1)",2990,"Hugh Lofting, Michael Hague",1920.0,
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Second Glance,2991,Jodi Picoult,2003.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Frog and Toad Together (Frog and Toad, #2)",2992,Arnold Lobel,1971.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Lottery,2993,Shirley Jackson,1948.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Big Stone Gap (Big Stone Gap, #1)",2994,Adriana Trigiani,2000.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Alexandria Link (Cotton Malone, #2)",2995,Steve Berry,2007.0,eng
https://images.gr-assets.com/books/1277820938m/7896345.jpg,"The Gathering (Darkness Rising, #1)",2996,Kelley Armstrong,2011.0,en-US
https://images.gr-assets.com/books/1383243238m/9833184.jpg,"The Fiery Heart (Bloodlines, #4)",2997,Richelle Mead,2013.0,eng
https://images.gr-assets.com/books/1407110429m/6479550.jpg,"Magic Bleeds (Kate Daniels, #4)",2998,Ilona Andrews,2010.0,eng
https://images.gr-assets.com/books/1501991754m/25152052.jpg,The Japanese Lover,2999,"Isabel Allende, Nick Caistor, Amanda Hopkinson",2015.0,eng
https://images.gr-assets.com/books/1327921813m/47990.jpg,"Jingo (Discworld, #21; City Watch, #4)",3000,Terry Pratchett,1997.0,eng
https://images.gr-assets.com/books/1327884885m/704043.jpg,"Kiss of Midnight (Midnight Breed,  #1)",3001,Lara Adrian,2007.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sons and Lovers,3002,"D.H. Lawrence, Geoff Dyer",1913.0,en-US
https://images.gr-assets.com/books/1330029941m/8155.jpg,A Woman of Substance (Emma Harte Saga #1),3003,Barbara Taylor Bradford,1979.0,eng
https://images.gr-assets.com/books/1342588706m/15757434.jpg,"Crash (Crash, #1)",3004,Nicole  Williams,2012.0,eng
https://images.gr-assets.com/books/1361749502m/15791154.jpg,"The Hit (Will Robie, #2)",3005,David Baldacci,2013.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Count Zero (Sprawl, #2)",3006,William Gibson,1986.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Peony in Love,3007,Lisa See,2007.0,eng
https://images.gr-assets.com/books/1342447832m/5231173.jpg,Twenty Boy Summer,3008,Sarah Ockler,2009.0,en-US
https://images.gr-assets.com/books/1483023081m/81922.jpg,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,3009,"Robert T. Kiyosaki, Sharon L. Lechter",1998.0,vie
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Ice Princess (Patrik Hedström, #1)",3010,"Camilla Läckberg, Steven T. Murray",2004.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Bookends,3011,Jane Green,2000.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Maude,3012,Donna Mabry,2014.0,
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Last Colony (Old Man's War #3),3013,John Scalzi,2007.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,If You Take a Mouse to School,3014,"Laura Joffe Numeroff, Felicia Bond",2002.0,en-US
https://images.gr-assets.com/books/1380847885m/18593175.jpg,"Finding Cinderella (Hopeless, #2.5)",3015,Colleen Hoover,2013.0,eng
https://images.gr-assets.com/books/1407708818m/9298.jpg,Last Chance Saloon,3016,Marian Keyes,1999.0,en-US
https://images.gr-assets.com/books/1360699932m/17156015.jpg,"Beauty from Pain (Beauty, #1)",3017,Georgia Cates,2013.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Where Are the Children?,3018,Mary Higgins Clark,1975.0,
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"The Hero and the Crown (Damar, #2)",3019,Robin McKinley,1984.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Metamorphosis and Other Stories,3020,"Franz Kafka, Jason Baker, Donna Freed",1915.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,The Space Between Us,3021,Thrity Umrigar,2006.0,en-US
https://images.gr-assets.com/books/1309282183m/3049.jpg,Sir Gawain and the Green Knight ,3022,"Unknown, Burton Raffel, Neil D. Isaacs",1390.0,
https://images.gr-assets.com/books/1392791656m/4921.jpg,"Three Men in a Boat (Three Men, #1)",3023,Jerome K. Jerome,1889.0,eng
https://images.gr-assets.com/books/1399583343m/214614.jpg,Desert Solitaire,3024,Edward Abbey,1968.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Plum Lovin' (Stephanie Plum, #12.5)",3025,Janet Evanovich,2007.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Strengths Finder 2.0,3026,Tom Rath,2007.0,en-US
https://images.gr-assets.com/books/1327866271m/9570.jpg,Another Roadside Attraction,3027,Tom Robbins,1971.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sarum: The Novel of England,3028,Edward Rutherfurd,1987.0,eng
https://images.gr-assets.com/books/1356445383m/43328.jpg,Rage of Angels,3029,Sidney Sheldon,1980.0,eng
https://images.gr-assets.com/books/1281267849m/8718952.jpg,"Vampire Academy Box Set (Vampire Academy, #1-4)",3030,Richelle Mead,2010.0,en-US
https://images.gr-assets.com/books/1362336387m/9395215.jpg,"Everlasting (The Immortals, #6)",3031,Alyson Noel,2011.0,eng
https://images.gr-assets.com/books/1358415528m/17255435.jpg,"A Shade of Vampire (A Shade of Vampire, #1)",3032,Bella Forrest,2012.0,eng
https://images.gr-assets.com/books/1393654700m/586472.jpg,The Right Stuff,3033,Tom Wolfe,1979.0,eng
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Cocktails for Three,3034,Madeleine Wickham,2000.0,en-US
https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Vanish (Rizzoli & Isles, #5)",3035,Tess Gerritsen,2006.0,en-US
https://images.gr-assets.com/books/1168444068m/33441.jpg,"Fluke: Or, I Know Why the Winged Whale Sings",3036,Christopher Moore,2003.0,eng
